123.27	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.27;0.12;0.27;38;7;0.11;0.12	0.17;0.21;0.07;0.21;16;20;0.15;0.12	0.17;0.21;0.07;0.21;16;18;0.15;0.12	0.17;0.21;0.07;0.21;17;18;0.15;0.12
124.24	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.27;0.12;0.27;34;8;0.13;0.12	0.17;0.21;0.07;0.21;12;13;0.17;0.12	0.17;0.21;0.07;0.21;11;14;0.17;0.12	0.17;0.21;0.07;0.21;12;16;0.17;0.12
125.21	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.27;0.12;0.27;29;9;0.15;0.12	0.17;0.21;0.07;0.21;11;14;0.19;0.12	0.17;0.21;0.07;0.21;9;14;0.19;0.12	0.17;0.21;0.07;0.21;8;15;0.19;0.12
126.12	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.27;0.12;0.27;30;9;0.17;0.12	0.17;0.21;0.07;0.21;8;16;0.21;0.12	0.17;0.21;0.07;0.21;8;15;0.21;0.12	0.17;0.21;0.07;0.21;7;16;0.21;0.12
127.10	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.27;0.12;0.27;27;10;0.19;0.12	0.17;0.21;0.07;0.21;5;16;0.23;0.12	0.17;0.21;0.07;0.21;5;16;0.23;0.12	0.17;0.21;0.07;0.21;5;16;0.23;0.12
128.73	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.27;0.12;0.27;25;13;0.22;0.12	0.22;0.15;0.02;0.15;14;0;0.22;0.15	0.22;0.15;0.02;0.15;13;0;0.22;0.15	0.22;0.15;0.02;0.15;13;0;0.22;0.15
129.71	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.27;0.12;0.27;15;15;0.24;0.12	0.20;0.17;0.04;0.17;20;4;0.20;0.17	0.20;0.17;0.04;0.17;22;4;0.20;0.17	0.20;0.17;0.04;0.17;21;4;0.20;0.17
130.67	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.22;0.15;0.02;0.15;4;0;0.22;0.15	0.18;0.20;0.06;0.20;22;2;0.18;0.20	0.18;0.20;0.06;0.20;21;1;0.18;0.20	0.18;0.20;0.06;0.20;23;3;0.18;0.20
131.58	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.20;0.17;0.04;0.17;12;9;0.20;0.17	0.16;0.22;0.08;0.22;21;65535;0.16;0.22	0.16;0.22;0.08;0.22;20;0;0.16;0.22	0.18;0.20;0.06;0.20;23;7;0.16;0.20
132.49	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.18;0.19;0.06;0.19;15;7;0.18;0.19	0.14;0.24;0.10;0.24;21;1;0.14;0.24	0.14;0.24;0.10;0.24;23;3;0.14;0.24	0.18;0.20;0.06;0.20;19;14;0.14;0.20
133.41	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.16;0.21;0.08;0.21;13;5;0.16;0.21	0.12;0.26;0.12;0.26;23;6;0.12;0.26	0.12;0.26;0.12;0.26;21;6;0.12;0.26	0.18;0.20;0.06;0.20;15;13;0.12;0.20
134.34	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.15;0.24;0.09;0.24;14;0;0.15;0.24	0.12;0.26;0.12;0.26;19;4;0.11;0.25	0.12;0.26;0.12;0.26;20;2;0.11;0.25	0.18;0.20;0.06;0.20;14;11;0.11;0.20
135.30	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;21;5;0.13;0.26	0.12;0.26;0.12;0.26;8;17;0.09;0.23	0.12;0.26;0.12;0.26;9;17;0.09;0.23	0.18;0.20;0.06;0.20;12;10;0.09;0.20
136.28	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;21;5;0.11;0.25	0.12;0.26;0.12;0.26;2;19;0.07;0.20	0.12;0.26;0.12;0.26;1;20;0.07;0.20	0.18;0.20;0.06;0.20;13;8;0.07;0.20
137.23	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;11;17;0.09;0.23	0.12;0.26;0.12;0.26;1;20;0.05;0.18	0.12;0.26;0.12;0.26;1;20;0.05;0.18	0.18;0.20;0.06;0.20;9;14;0.05;0.18
138.05	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;4;25;0.07;0.21	0.12;0.26;0.12;0.26;3;21;0.03;0.16	0.12;0.26;0.12;0.26;2;21;0.03;0.16	0.18;0.20;0.06;0.20;0;21;0.03;0.16
139.62	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;3;38;0.04;0.17	0.12;0.26;0.12;0.26;6;25;0.00;0.12	0.12;0.26;0.12;0.26;6;24;0.00;0.12	0.18;0.20;0.06;0.20;4;24;0.00;0.12
140.56	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;3;36;0.02;0.15	0.12;0.26;0.12;0.26;6;16;0.02;0.12	0.12;0.26;0.12;0.26;1;17;0.02;0.12	0.18;0.20;0.06;0.20;0;10;0.02;0.12
141.53	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;3;35;0.00;0.12	0.12;0.26;0.12;0.26;19;4;0.04;0.12	0.12;0.26;0.12;0.26;17;5;0.04;0.12	0.18;0.20;0.06;0.20;17;65535;0.04;0.12
142.51	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;7;36;0.02;0.12	0.12;0.26;0.12;0.26;19;1;0.06;0.12	0.12;0.26;0.12;0.26;19;0;0.06;0.12	0.18;0.20;0.06;0.20;20;5;0.06;0.12
143.49	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;28;19;0.04;0.12	0.12;0.26;0.12;0.26;19;6;0.08;0.12	0.12;0.26;0.12;0.26;18;6;0.08;0.12	0.18;0.20;0.06;0.20;21;9;0.08;0.12
144.38	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;31;5;0.05;0.12	0.12;0.26;0.12;0.26;20;12;0.09;0.12	0.12;0.26;0.12;0.26;22;10;0.09;0.12	0.18;0.20;0.06;0.20;21;12;0.09;0.12
145.30	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;32;1;0.07;0.12	0.12;0.26;0.12;0.26;17;12;0.11;0.12	0.12;0.26;0.12;0.26;20;12;0.11;0.12	0.18;0.20;0.06;0.20;19;17;0.11;0.12
146.28	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;33;4;0.09;0.12	0.12;0.26;0.12;0.26;15;14;0.13;0.12	0.12;0.26;0.12;0.26;15;14;0.13;0.12	0.18;0.20;0.06;0.20;16;16;0.13;0.12
147.25	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;32;6;0.11;0.12	0.12;0.26;0.12;0.26;13;13;0.15;0.12	0.12;0.26;0.12;0.26;13;13;0.15;0.12	0.18;0.20;0.06;0.20;15;15;0.15;0.12
148.18	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;33;7;0.13;0.12	0.12;0.26;0.12;0.26;11;15;0.17;0.12	0.12;0.26;0.12;0.26;12;15;0.17;0.12	0.18;0.20;0.06;0.20;13;17;0.17;0.12
149.12	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;32;9;0.15;0.12	0.12;0.26;0.12;0.26;13;16;0.19;0.12	0.12;0.26;0.12;0.26;12;18;0.19;0.12	0.18;0.20;0.06;0.20;11;18;0.19;0.12
150.33	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;36;13;0.17;0.12	0.12;0.26;0.12;0.26;10;21;0.21;0.12	0.12;0.26;0.12;0.26;10;20;0.21;0.12	0.18;0.20;0.06;0.20;8;22;0.21;0.12
151.07	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;31;11;0.19;0.12	0.12;0.26;0.12;0.26;7;19;0.23;0.12	0.12;0.26;0.12;0.26;7;17;0.23;0.12	0.18;0.20;0.06;0.20;6;19;0.23;0.12
152.70	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;20;11;0.22;0.12	0.22;0.15;0.02;0.15;15;2;0.22;0.15	0.22;0.15;0.02;0.15;15;1;0.22;0.15	0.22;0.15;0.02;0.15;12;65535;0.22;0.15
153.70	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;15;11;0.24;0.12	0.20;0.17;0.04;0.17;21;5;0.20;0.17	0.20;0.17;0.04;0.17;23;5;0.20;0.17	0.20;0.17;0.04;0.17;20;7;0.20;0.17
154.65	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.22;0.14;0.02;0.14;1;0;0.22;0.14	0.18;0.19;0.06;0.19;21;2;0.18;0.19	0.18;0.19;0.06;0.19;21;3;0.18;0.19	0.18;0.19;0.06;0.19;22;3;0.18;0.19
155.44	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.20;0.16;0.04;0.16;12;10;0.20;0.16	0.16;0.21;0.08;0.21;23;1;0.16;0.21	0.16;0.21;0.08;0.21;22;0;0.16;0.21	0.16;0.21;0.08;0.21;22;0;0.16;0.21
156.22	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.19;0.18;0.05;0.18;14;10;0.19;0.18	0.15;0.23;0.09;0.23;21;2;0.15;0.23	0.15;0.23;0.09;0.23;24;1;0.15;0.23	0.15;0.23;0.09;0.23;22;0;0.15;0.23
157.14	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.17;0.21;0.07;0.21;14;3;0.17;0.21	0.13;0.26;0.11;0.26;22;5;0.13;0.26	0.13;0.26;0.11;0.26;21;4;0.13;0.26	0.13;0.26;0.11;0.26;23;4;0.13;0.26
158.08	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.15;0.23;0.09;0.23;16;0;0.15;0.23	0.13;0.26;0.11;0.26;21;0;0.11;0.26	0.11;0.28;0.13;0.28;24;7;0.11;0.28	0.13;0.26;0.11;0.26;23;65534;0.11;0.26
159.01	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.25;0.11;0.25;22;5;0.13;0.25	0.13;0.26;0.11;0.26;11;15;0.09;0.24	0.11;0.28;0.13;0.28;15;6;0.13;0.28	0.13;0.26;0.11;0.26;14;13;0.09;0.24
160.61	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;20;13;0.13;0.28	0.13;0.26;0.11;0.26;2;21;0.06;0.20	0.11;0.28;0.13;0.28;2;18;0.09;0.24	0.13;0.26;0.11;0.26;1;25;0.06;0.20
161.44	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;13;7;0.11;0.26	0.13;0.26;0.11;0.26;1;22;0.04;0.18	0.11;0.28;0.13;0.28;65535;21;0.08;0.22	0.13;0.26;0.11;0.26;2;22;0.04;0.18
162.28	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;3;28;0.09;0.24	0.13;0.26;0.11;0.26;2;20;0.03;0.15	0.11;0.28;0.13;0.28;0;20;0.06;0.20	0.13;0.26;0.11;0.26;1;22;0.03;0.15
163.20	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;1;24;0.08;0.22	0.13;0.26;0.11;0.26;2;23;0.01;0.13	0.11;0.28;0.13;0.28;0;21;0.04;0.17	0.13;0.26;0.11;0.26;2;22;0.01;0.13
164.14	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;0;25;0.06;0.19	0.13;0.26;0.11;0.26;0;23;0.01;0.12	0.11;0.28;0.13;0.28;1;22;0.02;0.15	0.13;0.26;0.11;0.26;0;21;0.01;0.12
165.06	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;0;38;0.04;0.17	0.13;0.26;0.11;0.26;11;13;0.03;0.12	0.11;0.28;0.13;0.28;4;20;0.01;0.13	0.13;0.26;0.11;0.26;7;13;0.03;0.12
166.02	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;1;35;0.02;0.14	0.13;0.26;0.11;0.26;19;1;0.05;0.12	0.11;0.28;0.13;0.28;65535;21;0.01;0.12	0.13;0.26;0.11;0.26;16;1;0.05;0.12
167.62	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;6;37;0.01;0.12	0.13;0.26;0.11;0.26;20;9;0.08;0.12	0.11;0.28;0.13;0.28;16;5;0.04;0.12	0.13;0.26;0.11;0.26;20;9;0.08;0.12
168.60	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;18;24;0.03;0.12	0.13;0.26;0.11;0.26;19;11;0.10;0.12	0.11;0.28;0.13;0.28;17;0;0.06;0.12	0.13;0.26;0.11;0.26;17;11;0.10;0.12
169.55	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;24;13;0.05;0.12	0.13;0.26;0.11;0.26;15;13;0.12;0.12	0.11;0.28;0.13;0.28;14;6;0.07;0.12	0.13;0.26;0.11;0.26;15;11;0.12;0.12
170.33	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;29;65535;0.06;0.12	0.13;0.26;0.11;0.26;15;14;0.13;0.12	0.11;0.28;0.13;0.28;15;10;0.09;0.12	0.13;0.26;0.11;0.26;16;16;0.13;0.12
171.22	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;30;2;0.08;0.12	0.13;0.26;0.11;0.26;13;13;0.15;0.12	0.11;0.28;0.13;0.28;14;10;0.10;0.12	0.13;0.26;0.11;0.26;13;17;0.15;0.12
172.19	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;30;3;0.09;0.12	0.13;0.26;0.11;0.26;12;13;0.17;0.12	0.11;0.28;0.13;0.28;12;11;0.12;0.12	0.13;0.26;0.11;0.26;11;17;0.17;0.12
173.09	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;30;4;0.11;0.12	0.13;0.26;0.11;0.26;10;15;0.19;0.12	0.11;0.28;0.13;0.28;12;11;0.14;0.12	0.13;0.26;0.11;0.26;9;17;0.19;0.12
174.03	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;29;6;0.13;0.12	0.13;0.26;0.11;0.26;9;16;0.21;0.12	0.11;0.28;0.13;0.28;12;12;0.15;0.12	0.13;0.26;0.11;0.26;8;18;0.21;0.12
175.63	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;29;9;0.15;0.12	0.13;0.26;0.11;0.26;5;17;0.24;0.12	0.11;0.28;0.13;0.28;11;15;0.18;0.12	0.13;0.26;0.11;0.26;3;17;0.24;0.12
176.57	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;30;8;0.17;0.12	0.13;0.26;0.11;0.26;9;0;0.22;0.14	0.11;0.28;0.13;0.28;8;14;0.20;0.12	0.13;0.26;0.11;0.26;4;3;0.22;0.14
177.43	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.11;0.28;0.13;0.28;30;8;0.19;0.12	0.20;0.16;0.04;0.16;20;4;0.20;0.16	0.11;0.28;0.13;0.28;7;15;0.21;0.12	0.20;0.16;0.04;0.16;18;4;0.20;0.16
178.13	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;26;10;0.20;0.12	0.19;0.18;0.05;0.18;23;4;0.19;0.18	0.11;0.28;0.13;0.28;5;15;0.22;0.12	0.19;0.18;0.05;0.18;20;5;0.19;0.18
179.47	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;20;12;0.22;0.12	0.16;0.22;0.08;0.22;21;65535;0.16;0.22	0.11;0.28;0.13;0.28;5;4;0.23;0.13	0.18;0.20;0.06;0.20;20;7;0.16;0.20
180.42	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.11;0.28;0.13;0.28;15;12;0.24;0.12	0.14;0.24;0.10;0.24;20;3;0.14;0.24	0.21;0.15;0.03;0.15;18;2;0.21;0.15	0.18;0.20;0.06;0.20;19;12;0.14;0.20
181.40	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.22;0.15;0.02;0.15;5;2;0.22;0.15	0.12;0.26;0.12;0.26;21;5;0.12;0.26	0.19;0.18;0.05;0.18;25;4;0.19;0.18	0.18;0.20;0.06;0.20;18;11;0.12;0.20
182.35	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.20;0.17;0.04;0.17;13;10;0.20;0.17	0.12;0.26;0.12;0.26;19;5;0.11;0.25	0.17;0.20;0.07;0.20;22;1;0.17;0.20	0.18;0.20;0.06;0.20;15;11;0.11;0.20
183.32	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.18;0.19;0.06;0.19;13;8;0.18;0.19	0.12;0.26;0.12;0.26;9;17;0.09;0.23	0.17;0.20;0.07;0.20;19;6;0.15;0.20	0.18;0.20;0.06;0.20;14;9;0.09;0.20
